423	999	0
424	1000	0
425	1001	0
426	1002	0
427	1003	0
428	1004	0
429	1005	0
430	1006	0
431	1007	1
432	1008	1
433	1009	0
434	1010	0
435	1011	0
436	1012	0
437	1013	0
438	1014	0
439	1015	0
440	1016	0
441	1017	0
442	1018	1
443	1019	0
444	1020	0
445	1021	0
446	1022	0
447	1023	0
448	1024	0
449	1025	0
450	1026	0
451	1027	0
452	1028	0
453	1029	0
454	1030	0
455	1031	0
456	1032	0
457	1033	0
458	1034	0
459	1035	0
460	1036	0
461	1037	0
462	1038	0
463	1039	0
464	1040	1
465	1041	0
466	1042	0
467	1043	0
468	1044	0
469	1045	0
470	1046	0
471	1047	0
472	1048	1
473	1049	0
474	1050	0
475	1051	0
476	1052	0
477	1053	0
478	1054	0
479	1055	0
480	1056	0
481	1057	0
482	1058	0
483	1059	0
484	1060	0
485	1061	0
486	1062	0
487	1063	0
488	1064	0
489	1065	0
490	1066	0
491	1067	0
492	1068	0
493	1069	0
494	1070	0
495	1071	0
496	1072	0
497	1073	0
498	1074	0
499	1075	0
500	1076	0
501	1077	0
502	1078	0
503	1079	0
504	1080	0
505	1081	0
506	1082	0
507	1083	0
508	1084	0
509	1085	0
510	1086	0
511	1087	0
512	1088	0
513	1089	0
514	1090	0
515	1091	0
516	1092	0
517	1093	0
518	1094	0
519	1095	0
520	1096	0
521	1097	0
522	1098	0
523	1099	0
524	1100	0
525	1101	0
526	1102	0
527	1103	0
528	1104	0
529	1105	0
530	1106	0
531	1107	0
532	1108	0
533	1109	0
534	1110	0
535	1111	0
536	1112	0
537	1113	0
538	1114	0
539	1115	0
540	1116	0
541	1117	0
542	1118	1
543	1119	0
544	1120	0
545	1121	0
546	1122	0
547	1123	0
548	1124	0
549	1125	0
550	1126	0
551	1127	0
552	1128	0
553	1129	0
554	1130	0
555	1131	0
556	1132	0
557	1133	0
558	1134	0
559	1135	0
560	1136	0
561	1137	0
562	1138	0
563	1139	0
564	1140	0
565	1141	0
566	1142	0
567	1143	0
568	1144	0
569	1145	0
570	1146	0
571	1147	0
572	1148	0
573	1149	0
574	1150	0
575	1151	0
576	1152	0
577	1153	0
578	1154	0
579	1155	0
580	1156	0
581	1157	0
582	1158	0
583	1159	0
584	1160	0
585	1161	0
586	1162	0
587	1163	0
588	1164	0
589	1165	0
590	1166	0
591	1167	0
592	1168	0
593	1169	0
594	1170	0
595	1171	0
596	1172	0
597	1173	0
598	1174	0
599	1175	0
600	1176	0
601	1177	0
602	1178	0
603	1179	0
604	1180	0
605	1181	0
606	1182	0
607	1183	0
608	1184	0
609	1185	0
610	1186	0
611	1187	1
612	1188	0
613	1189	0
614	1190	0
615	1191	0
616	1192	0
617	1193	3
618	1194	0
619	1195	0
620	1196	0
621	1197	0
622	1198	0
623	1199	0
624	1200	0
625	1201	0
626	1202	0
627	1203	0
628	1204	0
629	1205	0
630	1206	0
631	1207	0
632	1208	0
633	1209	0
634	1210	0
635	1211	1
636	1212	0
637	1213	0
638	1214	0
639	1215	0
640	1216	0
641	1217	0
642	1218	0
643	1219	0
644	1220	0
645	1221	0
646	1222	0
647	1223	0
648	1224	0
649	1225	0
650	1226	0
651	1227	0
652	1228	0
653	1229	0
654	1230	0
655	1231	0
656	1232	0
657	1233	0
658	1234	0
659	1235	0
660	1236	0
661	1237	0
662	1238	0
663	1239	0
664	1240	0
665	1241	0
666	1242	0
667	1243	3
668	1244	0
669	1245	0
670	1246	0
671	1247	0
672	1248	0
673	1249	0
674	1250	0
675	1251	0
676	1252	0
677	1253	0
678	1254	0
679	1255	0
680	1256	0
681	1257	0
682	1258	0
683	1259	0
684	1260	0
685	1261	0
686	1262	0
687	1263	0
688	1264	0
689	1265	0
690	1266	0
691	1267	0
692	1268	0
693	1269	0
694	1270	0
695	1271	0
696	1272	0
697	1273	0
698	1274	0
699	1275	0
700	1276	0
701	1277	0
702	1278	0
703	1279	0
704	1280	0
705	1281	0
706	1282	1
707	1283	0
708	1284	0
709	1285	0
710	1286	0
711	1287	0
712	1288	0
713	1289	0
714	1290	0
715	1291	1
716	1292	0
717	1293	0
718	1294	0
719	1295	0
720	1296	0
721	1297	0
722	1298	0
723	1299	0
724	1300	0
725	1301	0
726	1302	0
727	1303	0
728	1304	0
729	1305	0
730	1306	0
731	1307	0
732	1308	0
733	1309	0
734	1310	0
735	1311	0
736	1312	0
737	1313	0
738	1314	0
739	1315	0
740	1316	0
741	1317	0
742	1318	0
743	1319	0
744	1320	0
745	1321	0
746	1322	0
747	1323	0
748	1324	0
749	1325	0
750	1326	0
751	1327	0
752	1328	0
753	1329	0
754	1330	0
755	1331	0
756	1332	0
757	1333	0
758	1334	0
759	1335	0
760	1336	0
761	1337	0
762	1338	0
763	1339	0
764	1340	0
765	1341	0
766	1342	0
767	1343	0
768	1344	0
769	1345	0
770	1346	0
771	1347	0
772	1348	0
773	1349	0
774	1350	0
775	1351	0
776	1352	0
777	1353	0
778	1354	0
779	1355	0
780	1356	0
781	1357	0
782	1358	0
783	1359	0
784	1360	0
785	1361	0
786	1362	0
787	1363	0
788	1364	0
789	1365	0
790	1366	0
791	1367	0
792	1368	0
793	1369	0
794	1370	0
795	1371	0
796	1372	0
797	1373	0
798	1374	0
799	1375	0
800	1376	0
801	1377	0
802	1378	0
803	1379	0
804	1380	0
805	1381	0
806	1382	0
807	1383	0
808	1384	0
809	1385	0
810	1386	1
811	1387	0
812	1388	0
813	1389	0
814	1390	0
815	1391	0
816	1392	0
817	1393	1
818	1394	0
819	1395	0
820	1396	0
821	1397	0
822	1398	0
823	1399	0
824	1400	0
825	1401	0
826	1402	0
827	1403	0
828	1404	0
829	1405	0
830	1406	1
831	1407	0
832	1408	0
833	1409	0
834	1410	0
835	1411	0
836	1412	0
837	1413	2
838	1414	0
839	1415	0
840	1416	0
841	1417	0
842	1418	0
843	1419	0
844	1420	1
845	1421	0
846	1422	0
847	1423	0
848	1424	0
849	1425	0
850	1426	0
851	1427	0
852	1428	0
853	1429	0
854	1430	0
855	1431	0
856	1432	0
857	1433	0
858	1434	0
859	1435	0
860	1436	0
861	1437	0
862	1438	4
863	1439	0
864	1440	0
865	1441	0
866	1442	1
867	1443	0
868	1444	0
869	1445	0
870	1446	0
871	1447	0
872	1448	0
873	1449	0
874	1450	0
875	1451	0
876	1452	0
877	1453	0
878	1454	0
879	1455	0
880	1456	0
881	1457	0
882	1458	0
883	1459	0
884	1460	0
885	1461	1
886	1462	1
887	1463	0
888	1464	0
889	1465	0
890	1466	0
891	1467	0
892	1468	0
893	1469	0
894	1470	0
895	1471	0
896	1472	0
897	1473	0
898	1474	0
899	1475	0
900	1476	0
901	1477	0
902	1478	0
903	1479	0
904	1480	0
905	1481	0
906	1482	0
907	1483	0
908	1484	0
909	1485	0
910	1486	0
911	1487	0
912	1488	0
913	1489	0
914	1490	0
915	1491	0
916	1492	0
917	1493	0
918	1494	0
919	1495	0
920	1496	0
921	1497	0
922	1498	0
923	1499	0
924	1500	0
925	1501	0
926	1502	0
927	1503	2
928	1504	0
929	1505	0
930	1506	0
931	1507	0
932	1508	1
933	1509	0
934	1510	0
935	1511	0
936	1512	0
937	1513	0
938	1514	0
939	1515	0
940	1516	0
941	1517	0
942	1518	0
943	1519	0
944	1520	0
945	1521	0
946	1522	0
947	1523	0
948	1524	0
949	1525	0
950	1526	0
951	1527	0
952	1528	0
953	1529	0
954	1530	0
955	1531	0
956	1532	0
957	1533	0
958	1534	0
959	1535	0
960	1536	1
961	1537	0
962	1538	0
963	1539	1
964	1540	0
965	1541	0
966	1542	0
967	1543	0
968	1544	0
969	1545	0
970	1546	0
971	1547	0
972	1548	0
973	1549	0
974	1550	0
975	1551	0
976	1552	0
977	1553	0
978	1554	0
979	1555	0
980	1556	0
981	1557	0
982	1558	0
983	1559	0
984	1560	0
985	1561	0
986	1562	0
987	1563	0
988	1564	0
989	1565	0
990	1566	0
991	1567	0
992	1568	0
993	1569	0
994	1570	0
995	1571	0
996	1572	0
997	1573	0
998	1574	0
999	1575	0
1000	1576	0
1001	1577	0
1002	1578	0
1003	1579	0
1004	1580	0
1005	1581	0
1006	1582	0
1007	1583	0
1008	1584	0
1009	1585	0
1010	1586	0
1011	1587	0
1012	1588	0
1013	1589	0
1014	1590	0
1015	1591	0
1016	1592	0
1017	1593	0
1018	1594	0
1019	1595	0
1020	1596	0
1021	1597	0
1022	1598	3
1023	1599	0
1024	1600	0
1025	1601	0
1026	1602	0
1027	1603	0
1028	1604	0
1029	1605	0
1030	1606	0
1031	1607	0
1032	1608	0
1033	1609	0
1034	1610	0
1035	1611	0
1036	1612	0
1037	1613	0
1038	1614	0
1039	1615	0
1040	1616	0
1041	1617	0
1042	1618	0
1043	1619	0
1044	1620	0
1045	1621	0
1046	1622	0
1047	1623	0
1048	1624	0
1049	1625	0
1050	1626	0
1051	1627	0
1052	1628	0
1053	1629	0
1054	1630	0
1055	1631	0
1056	1632	0
1057	1633	0
1058	1634	0
1059	1635	0
1060	1636	0
1061	1637	0
1062	1638	0
1063	1639	0
1064	1640	0
1065	1641	0
1066	1642	0
1067	1643	0
1068	1644	0
1069	1645	0
1070	1646	0
1071	1647	0
1072	1648	0
1073	1649	0
1074	1650	0
1075	1651	0
1076	1652	0
1077	1653	0
1078	1654	0
1079	1655	0
1080	1656	0
1081	1657	0
1082	1658	1
1083	1659	0
1084	1660	0
1085	1661	0
1086	1662	0
1087	1663	0
1088	1664	2
1089	1665	0
1090	1666	0
1091	1667	0
1092	1668	0
1093	1669	0
1094	1670	0
1095	1671	0
1096	1672	0
1097	1673	0
1098	1674	0
1099	1675	0
1100	1676	1
1101	1677	0
1102	1678	0
1103	1679	0
1104	1680	0
1105	1681	0
1106	1682	0
1107	1683	0
1108	1684	0
1109	1685	0
1110	1686	1
1111	1687	0
1112	1688	0
1113	1689	0
1114	1690	0
1115	1691	0
1116	1692	1
1117	1693	0
1118	1694	2
1119	1695	0
1120	1696	0
1121	1697	0
1122	1698	0
1123	1699	0
1124	1700	0
1125	1701	0
1126	1702	0
1127	1703	0
1128	1704	0
1129	1705	0
1130	1706	1
1131	1707	0
1132	1708	0
1133	1709	0
1134	1710	1
1135	1711	0
1136	1712	0
1137	1713	0
1138	1714	0
1139	1715	0
1140	1716	0
1141	1717	0
1142	1718	0
1143	1719	5
1144	1720	0
1145	1721	0
1146	1722	0
1147	1723	0
1148	1724	0
1149	1725	0
1150	1726	0
1151	1727	0
1152	1728	0
1153	1729	0
1154	1730	0
1155	1731	0
1156	1732	0
1157	1733	0
1158	1734	0
1159	1735	0
1160	1736	0
1161	1737	1
1162	1738	1
1163	1739	0
1164	1740	0
1165	1741	0
1166	1742	0
1167	1743	0
1168	1744	0
1169	1745	0
1170	1746	0
1171	1747	0
1172	1748	0
1173	1749	0
1174	1750	0
1175	1751	0
1176	1752	0
1177	1753	0
1178	1754	0
1179	1755	0
1180	1756	0
1181	1757	0
1182	1758	0
1183	1759	0
1184	1760	0
1185	1761	0
1186	1762	1
1187	1763	0
1188	1764	0
1189	1765	0
1190	1766	1
1191	1767	0
1192	1768	0
1193	1769	0
1194	1770	0
1195	1771	0
1196	1772	0
1197	1773	0
1198	1774	0
1199	1775	0
1200	1776	0
1201	1777	0
1202	1778	0
1203	1779	0
1204	1780	0
1205	1781	0
1206	1782	0
1207	1783	0
1208	1784	0
1209	1785	0
1210	1786	0
1211	1787	0
1212	1788	0
1213	1789	0
1214	1790	0
1215	1791	0
1216	1792	0
1217	1793	0
1218	1794	0
1219	1795	0
1220	1796	0
1221	1797	0
1222	1798	0
1223	1799	1
1224	1800	0
1225	1801	0
1226	1802	0
1227	1803	0
1228	1804	2
1229	1805	0
1230	1806	0
1231	1807	0
1232	1808	0
1233	1809	0
1234	1810	0
1235	1811	0
1236	1812	0
1237	1813	0
1238	1814	0
1239	1815	0
1240	1816	0
1241	1817	0
1242	1818	0
1243	1819	0
1244	1820	0
1245	1821	0
1246	1822	2
1247	1823	0
1248	1824	1
1249	1825	0
1250	1826	0
1251	1827	0
1252	1828	0
1253	1829	0
1254	1830	0
1255	1831	0
1256	1832	0
1257	1833	0
1258	1834	0
1259	1835	0
1260	1836	0
1261	1837	0
1262	1838	0
1263	1839	0
1264	1840	0
1265	1841	0
1266	1842	3
1267	1843	0
1268	1844	0
1269	1845	0
1270	1846	0
1271	1847	0
1272	1848	0
1273	1849	0
1274	1850	2
1275	1851	0
1276	1852	0
1277	1853	0
1278	1854	0
1279	1855	0
1280	1856	0
1281	1857	0
1282	1858	0
1283	1859	0
1284	1860	0
1285	1861	0
1286	1862	0
1287	1863	0
1288	1864	0
1289	1865	0
1290	1866	0
1291	1867	0
1292	1868	0
1293	1869	0
1294	1870	0
1295	1871	0
1296	1872	0
1297	1873	0
1298	1874	0
1299	1875	0
1300	1876	0
1301	1877	0
1302	1878	0
1303	1879	0
1304	1880	0
1305	1881	0
1306	1882	0
1307	1883	0
1308	1884	0
1309	1885	0
1310	1886	0
1311	1887	0
1312	1888	2
1313	1889	0
1314	1890	0
1315	1891	0
1316	1892	0
1317	1893	0
1318	1894	0
1319	1895	0
1320	1896	0
1321	1897	0
1322	1898	0
1323	1899	0
1324	1900	1
1325	1901	0
1326	1902	0
1327	1903	0
1328	1904	0
1329	1905	0
1330	1906	0
1331	1907	0
1332	1908	0
1333	1909	0
1334	1910	0
1335	1911	0
1336	1912	0
1337	1913	0
1338	1914	0
1339	1915	0
1340	1916	0
1341	1917	0
1342	1918	0
1343	1919	0
1344	1920	0
1345	1921	0
1346	1922	0
1347	1923	0
1348	1924	0
1349	1925	0
1350	1926	0
1351	1927	1
1352	1928	0
1353	1929	0
1354	1930	0
1355	1931	0
1356	1932	0
1357	1933	0
1358	1934	0
1359	1935	0
1360	1936	0
1361	1937	0
1362	1938	0
1363	1939	0
1364	1940	0
1365	1941	0
1366	1942	0
1367	1943	2
1368	1944	0
1369	1945	0
1370	1946	0
1371	1947	0
1372	1948	0
1373	1949	0
1374	1950	0
1375	1951	0
1376	1952	0
1377	1953	0
1378	1954	0
1379	1955	0
1380	1956	0
1381	1957	0
1382	1958	0
1383	1959	0
1384	1960	0
1385	1961	0
1386	1962	0
1387	1963	0
1388	1964	0
1389	1965	0
1390	1966	0
1391	1967	0
1392	1968	0
1393	1969	0
1394	1970	0
1395	1971	0
1396	1972	0
1397	1973	0
1398	1974	0
1399	1975	0
1400	1976	0
1401	1977	1
1402	1978	0
1403	1979	0
1404	1980	0
1405	1981	0
1406	1982	0
1407	1983	0
1408	1984	0
1409	1985	0
1410	1986	0
1411	1987	0
1412	1988	0
1413	1989	0
1414	1990	0
1415	1991	0
1416	1992	0
1417	1993	0
1418	1994	0
1419	1995	0
1420	1996	0
1421	1997	0
1422	1998	0
1423	1999	0
1424	2000	2
1425	2001	0
1426	2002	0
1427	2003	0
1428	2004	0
1429	2005	0
1430	2006	0
1431	2007	0
1432	2008	0
1433	2009	0
1434	2010	0
1435	2011	0
1436	2012	0
1437	2013	0
1438	2014	0
1439	2015	0
1440	2016	0
1441	2017	0
1442	2018	0
1443	2019	0
1444	2020	0
1445	2021	0
1446	2022	0
1447	2023	0
1448	2024	0
1449	2025	0
1450	2026	0
1451	2027	0
1452	2028	0
1453	2029	0
1454	2030	0
1455	2031	0
1456	2032	0
1457	2033	0
1458	2034	0
1459	2035	0
1460	2036	0
1461	2037	0
1462	2038	0
1463	2039	0
1464	2040	0
1465	2041	0
1466	2042	0
1467	2043	0
1468	2044	0
1469	2045	0
1470	2046	0
1471	2047	0
1472	2048	0
1473	2049	0
1474	2050	0
1475	2051	0
1476	2052	0
1477	2053	0
1478	2054	0
1479	2055	0
1480	2056	0
1481	2057	0
1482	2058	0
1483	2059	0
1484	2060	1
1485	2061	0
1486	2062	0
1487	2063	0
1488	2064	0
1489	2065	0
1490	2066	0
1491	2067	0
1492	2068	0
1493	2069	0
1494	2070	0
1495	2071	0
1496	2072	0
1497	2073	0
1498	2074	0
1499	2075	0
1500	2076	0
1501	2077	0
1502	2078	0
1503	2079	0
1504	2080	0
1505	2081	0
1506	2082	0
1507	2083	3
1508	2084	0
1509	2085	0
1510	2086	0
1511	2087	0
1512	2088	0
1513	2089	0
1514	2090	0
1515	2091	0
1516	2092	0
1517	2093	1
1518	2094	0
1519	2095	0
1520	2096	0
1521	2097	0
1522	2098	0
1523	2099	0
1524	2100	0
1525	2101	0
1526	2102	0
1527	2103	0
1528	2104	0
1529	2105	0
1530	2106	0
1531	2107	0
1532	2108	0
1533	2109	0
1534	2110	0
1535	2111	0
1536	2112	0
1537	2113	0
1538	2114	0
1539	2115	0
1540	2116	0
1541	2117	0
1542	2118	0
1543	2119	0
1544	2120	0
1545	2121	0
1546	2122	0
1547	2123	0
1548	2124	0
1549	2125	0
1550	2126	0
1551	2127	0
1552	2128	0
1553	2129	0
1554	2130	0
1555	2131	0
1556	2132	0
1557	2133	0
1558	2134	0
1559	2135	0
1560	2136	0
1561	2137	0
1562	2138	0
1563	2139	0
1564	2140	0
1565	2141	1
1566	2142	0
1567	2143	0
1568	2144	0
1569	2145	1
1570	2146	0
1571	2147	0
1572	2148	0
1573	2149	0
1574	2150	0
1575	2151	0
1576	2152	0
1577	2153	0
1578	2154	0
1579	2155	0
1580	2156	0
1581	2157	0
1582	2158	1
1583	2159	1
1584	2160	0
1585	2161	0
1586	2162	0
1587	2163	1
1588	2164	0
1589	2165	0
1590	2166	0
1591	2167	0
1592	2168	0
1593	2169	0
1594	2170	0
1595	2171	0
1596	2172	0
1597	2173	0
1598	2174	0
1599	2175	0
1600	2176	0
1601	2177	0
1602	2178	0
1603	2179	0
1604	2180	0
1605	2181	0
1606	2182	0
1607	2183	0
1608	2184	0
1609	2185	0
1610	2186	0
1611	2187	0
1612	2188	0
1613	2189	0
1614	2190	0
1615	2191	0
1616	2192	0
1617	2193	0
1618	2194	0
1619	2195	0
1620	2196	0
1621	2197	0
1622	2198	0
1623	2199	0
1624	2200	0
1625	2201	0
1626	2202	0
1627	2203	0
1628	2204	0
1629	2205	0
1630	2206	0
1631	2207	0
1632	2208	0
1633	2209	0
1634	2210	0
1635	2211	0
1636	2212	0
1637	2213	0
1638	2214	0
1639	2215	0
1640	2216	0
1641	2217	0
1642	2218	0
1643	2219	0
1644	2220	1
1645	2221	0
1646	2222	0
1647	2223	0
1648	2224	0
1649	2225	0
1650	2226	0
1651	2227	0
1652	2228	0
1653	2229	0
1654	2230	0
1655	2231	0
1656	2232	0
1657	2233	0
1658	2234	0
1659	2235	0
1660	2236	0
1661	2237	0
1662	2238	0
1663	2239	0
1664	2240	0
1665	2241	0
1666	2242	0
1667	2243	1
1668	2244	0
1669	2245	3
1670	2246	0
1671	2247	0
1672	2248	0
1673	2249	0
1674	2250	0
1675	2251	1
1676	2252	0
1677	2253	0
1678	2254	0
1679	2255	0
1680	2256	0
1681	2257	0
1682	2258	0
1683	2259	0
1684	2260	0
1685	2261	0
1686	2262	1
1687	2263	1
1688	2264	0
1689	2265	0
1690	2266	0
1691	2267	0
1692	2268	0
1693	2269	0
1694	2270	0
1695	2271	0
1696	2272	0
1697	2273	0
1698	2274	0
1699	2275	0
1700	2276	0
1701	2277	0
1702	2278	0
1703	2279	0
1704	2280	0
1705	2281	0
1706	2282	0
1707	2283	2
1708	2284	0
1709	2285	0
1710	2286	0
1711	2287	0
1712	2288	0
1713	2289	0
1714	2290	0
1715	2291	0
1716	2292	0
1717	2293	0
1718	2294	0
1719	2295	0
1720	2296	0
1721	2297	0
1722	2298	0
1723	2299	0
1724	2300	0
1725	2301	0
1726	2302	0
1727	2303	0
1728	2304	0
1729	2305	0
1730	2306	0
1731	2307	0
1732	2308	2
1733	2309	0
1734	2310	0
1735	2311	0
1736	2312	0
1737	2313	0
1738	2314	0
1739	2315	1
1740	2316	0
1741	2317	0
1742	2318	0
1743	2319	0
1744	2320	0
1745	2321	0
1746	2322	0
1747	2323	0
1748	2324	0
1749	2325	0
1750	2326	0
1751	2327	0
1752	2328	0
1753	2329	0
1754	2330	0
1755	2331	0
1756	2332	3
1757	2333	0
1758	2334	0
1759	2335	0
1760	2336	0
1761	2337	0
1762	2338	0
1763	2339	0
1764	2340	0
1765	2341	0
1766	2342	0
1767	2343	0
1768	2344	0
1769	2345	0
1770	2346	0
1771	2347	0
1772	2348	0
1773	2349	0
1774	2350	0
1775	2351	0
1776	2352	3
1777	2353	0
1778	2354	0
1779	2355	0
1780	2356	0
1781	2357	1
1782	2358	1
1783	2359	0
1784	2360	0
1785	2361	0
1786	2362	0
1787	2363	0
1788	2364	0
1789	2365	0
1790	2366	0
1791	2367	0
1792	2368	0
1793	2369	0
1794	2370	0
1795	2371	0
1796	2372	0
1797	2373	0
1798	2374	0
1799	2375	0
1800	2376	0
1801	2377	0
1802	2378	0
1803	2379	0
1804	2380	0
1805	2381	0
1806	2382	0
1807	2383	1
1808	2384	0
1809	2385	0
1810	2386	0
1811	2387	1
1812	2388	0
1813	2389	0
1814	2390	0
1815	2391	0
1816	2392	0
1817	2393	0
1818	2394	0
1819	2395	0
1820	2396	0
1821	2397	0
1822	2398	0
1823	2399	0
1824	2400	0
1825	2401	0
1826	2402	0
1827	2403	0
1828	2404	0
1829	2405	0
1830	2406	0
1831	2407	1
1832	2408	0
1833	2409	0
1834	2410	0
1835	2411	0
1836	2412	0
1837	2413	0
1838	2414	0
1839	2415	0
1840	2416	3
1841	2417	1
1842	2418	0
1843	2419	0
1844	2420	0
1845	2421	0
1846	2422	0
1847	2423	0
1848	2424	0
1849	2425	0
1850	2426	0
1851	2427	0
1852	2428	0
1853	2429	0
1854	2430	0
1855	2431	0
1856	2432	0
1857	2433	0
1858	2434	0
1859	2435	0
1860	2436	0
1861	2437	0
1862	2438	0
1863	2439	0
1864	2440	0
1865	2441	0
1866	2442	1
1867	2443	0
1868	2444	0
1869	2445	0
1870	2446	0
1871	2447	0
1872	2448	0
1873	2449	0
1874	2450	0
1875	2451	0
1876	2452	0
1877	2453	0
1878	2454	0
1879	2455	0
1880	2456	0
1881	2457	0
1882	2458	0
1883	2459	0
1884	2460	0
1885	2461	0
1886	2462	0
1887	2463	0
1888	2464	0
1889	2465	0
1890	2466	0
1891	2467	0
1892	2468	0
1893	2469	0
1894	2470	0
1895	2471	0
1896	2472	0
1897	2473	0
1898	2474	0
1899	2475	0
1900	2476	0
1901	2477	0
1902	2478	0
1903	2479	0
1904	2480	0
1905	2481	0
1906	2482	0
1907	2483	5
1908	2484	0
1909	2485	0
1910	2486	1
1911	2487	0
1912	2488	0
1913	2489	0
1914	2490	0
1915	2491	0
1916	2492	0
1917	2493	0
1918	2494	0
1919	2495	0
1920	2496	0
1921	2497	0
1922	2498	0
1923	2499	0
1924	2500	0
1925	2501	0
1926	2502	0
1927	2503	0
